tech,yr,bl,avg_cf_gesamt,avg_cf_gesamt_power_weighted,nettonennleistung_gesamt,anzahl_gesamt,act_cf_y,act_cf_y_power_weighted,act_avg_cf_y,act_avg_cf_y_power_weighted,act_energy_y,run_cf_y,run_cf_y_power_weighted,run_avg_cf_y,run_avg_cf_y_power_weighted,run_energy_y
solar,2010,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.10982148034263131,0.11442961366650402,0.11340556043634235,0.11802933704221641,372140116.0,0.10966052254831811,0.11383570603472214,0.11333188553845351,0.11756196244671738,1123070940.0
solar,2011,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.11600063385533192,0.12134309913902822,0.11310181301267733,0.11820530292851474,952143120.0,0.11621321402747789,0.12095805741699399,0.11327611416154276,0.11786015539695216,2142224039.0
solar,2012,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.11378761645080672,0.11817354956611083,0.11296409717488462,0.11735422149136772,845063219.0,0.11408655056730418,0.11862368053896102,0.11322435243821076,0.11771959238073106,2954865126.0
solar,2013,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.10840551048951083,0.11228584263830678,0.11241396736596744,0.11640652675153104,159715406.0,0.10892341549295792,0.11320954249572955,0.11312811517295486,0.11765090571298578,2973208342.0
solar,2014,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.11336880530973444,0.11882718846016468,0.11199200405604742,0.11724540485314124,114677845.0,0.11445076010381784,0.11909408507057603,0.11304877976558216,0.11763820835476944,3242651030.0
solar,2015,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.1161770313499679,0.12241470705113157,0.11220463851567503,0.1185443080732627,140514219.0,0.11700589206237023,0.12179278174579806,0.11300989059844088,0.1176758550175171,3455893253.0
solar,2016,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.11144139457664634,0.11735555898554798,0.11196275364323928,0.11809160500709215,175256054.0,0.11245687580455506,0.11695668645131935,0.11295693888640061,0.11769705343848635,3502543679.0
solar,2017,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.10823219714417324,0.11280447966176493,0.11240766159987728,0.11739906888779209,140775985.0,0.10862286241920535,0.11330951983535957,0.11292547915842245,0.11768675536609072,3525288629.0
solar,2018,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.12128559231590182,0.12568548390319104,0.1125982079331201,0.1169688839923723,309785289.0,0.1217053862212953,0.12653083459118064,0.11290272074174276,0.11763634498953456,4248498774.0
solar,2019,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.1161589456106872,0.11944300021374593,0.11191844386132337,0.115314639198607,278368979.0,0.11712622388525382,0.12173694497779028,0.11281102990853614,0.11748742652061644,4369886743.0
solar,2020,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.11501230626162451,0.11905060881696067,0.11232530158607179,0.11626528027042826,399149727.0,0.1155074958605211,0.12021976167002495,0.11274940975942738,0.11738681633637346,4728674939.0
solar,2021,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.10917104363827591,0.11327072587598491,0.11227321021731557,0.11630988769810881,295172609.0,0.1095654036159906,0.11424640301900629,0.11268625654302679,0.11732411632587664,4779120550.0
solar,2022,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.11698754103143993,0.12240244343306694,0.11200038417584463,0.11798760554060697,786323356.0,0.11746939096158338,0.12216060531782988,0.11255448228060518,0.11741414633285965,5894085554.0
solar,2023,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,0.11178973189963952,0.11592715078184013,0.11223427753882796,0.11591578853120293,861558764.0,0.11200964095868489,0.11686057273057335,0.11244842049022653,0.11721823502146847,6505673673.0
solar,2024,Brandenburg,0.11266078396709987,0.11710063346104391,6623692.89300096,126797,,,0.11383306145608722,0.11500271719261414,,,,,,
solar,-1,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.10996997792494463,0.11397115945984852,,,,,,
solar,1954,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.115775,0.115775,,,,,,
solar,1956,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.115775,0.115775,,,,,,
solar,1966,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.10762500000000001,0.10762500000000001,,,,,,
solar,1967,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.11482916666666669,0.11482916666666669,,,,,,
solar,1971,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.10762500000000001,0.10762500000000001,,,,,,
solar,1974,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.1049625,0.1049625,,,,,,
solar,1988,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.11482916666666666,0.11482916666666668,,,,,,
solar,1992,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.11030394736842106,0.10979266655854365,,,,,,
solar,1993,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.10978125000000001,0.11143961124508754,,,,,,
solar,1994,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.10799541666666665,0.11090993745938921,,,,,,
solar,1995,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.11039305555555555,0.11073427672955977,,,,,,
solar,1996,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.112375,0.11237499999999999,,,,,,
solar,1997,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.11482916666666666,0.11482916666666668,,,,,,
solar,1998,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.09928437500000001,0.098460033557047,,,,,,
solar,1999,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.10833593749999999,0.10789625384615384,,,,,,
solar,2000,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10557368421052632,0.10415619710476076,0.11285043859649123,0.1117062633725679,121763.0,0.10280179856115107,0.10658890919412908,0.10993274130695427,0.113886336883839,11794533.0
solar,2001,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10530444444444444,0.10524448015546753,0.11088259259259259,0.11073276247601962,123350.0,0.10473277870216316,0.10843425544301477,0.11000386161952284,0.11385318880366277,12091662.0
solar,2002,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10170714285714287,0.10404167064340104,0.10794389880952382,0.1103906093740274,87855.0,0.10358362480127185,0.10729935076509778,0.109912162162162,0.11382716296296116,12053212.0
solar,2003,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.12010357142857143,0.1205650057914679,0.11215684523809524,0.11258813550726061,107611.0,0.11777245053272441,0.1217917653553457,0.11000782597666141,0.11381739816932764,13793169.0
solar,2004,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.1093575,0.11203556674584322,0.11042354166666665,0.11321659912905782,207140.0,0.10884361549497848,0.11252499819593607,0.11003168340506918,0.1138077713046735,12983119.0
solar,2005,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.1130309090909091,0.11468197181423562,0.11258333333333334,0.11415388867415908,422391.0,0.11058377659574474,0.11418676320952488,0.11021830673758845,0.11381850463413681,13561185.0
solar,2006,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.11228513513513509,0.11449292275574109,0.11092989864864863,0.11309301621820148,432309.0,0.1116365617433416,0.11517060028381813,0.11028205710250183,0.11379614646004449,14110736.0
solar,2007,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10591129032258063,0.10812926071643773,0.11003776881720428,0.11228770852062735,587922.0,0.1060983108108107,0.10944295669548289,0.11026500093843827,0.11373205949321474,14004869.0
solar,2008,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10973766233766233,0.11343247853217207,0.10970979437229439,0.1132685825805755,1698324.0,0.11027160621761656,0.11381522238200208,0.11022069948186515,0.11368364239457504,16313346.0
solar,2009,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.11302758620689658,0.11635787936538698,0.11052693965517241,0.11384872604992706,1893207.0,0.11274227567067513,0.11619801238276366,0.1102535615171136,0.11370051797531273,18494985.0
solar,2010,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.11296472868217054,0.1147411513567119,0.11155450581395344,0.1133041911162116,6947267.0,0.11193719193427905,0.1151091241792749,0.11050422890216588,0.1135913112249986,25293989.0
solar,2011,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10967543859649119,0.11226404268352974,0.1103077192982456,0.11272749754414764,8652010.0,0.10986785714285688,0.1127759569557588,0.11046974291871951,0.11336698324865213,33469345.0
solar,2012,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10839308755760364,0.11158552148401685,0.11051417050691248,0.11361886604788483,6290352.0,0.108345573058121,0.11137688765148565,0.11047497963063586,0.11340709682753591,39429596.0
solar,2013,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10815921787709493,0.11220009421827727,0.11028635940409684,0.11436066483387924,2925270.0,0.10824935643564337,0.11123212486464987,0.11045826526402683,0.11347267503062344,42163942.0
solar,2014,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.11107692307692309,0.11382295398156364,0.10931559829059827,0.11236754486627222,3854175.0,0.1119881609733275,0.11492153417998624,0.11039570464826128,0.11338206112502808,47459832.0
solar,2015,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.11206093750000003,0.11460881438145669,0.11116744791666666,0.11373535130295441,1627087.0,0.11130104497955463,0.11433845454192725,0.1104181451612908,0.11339380176749927,48844944.0
solar,2016,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.11151470588235296,0.11309621881642241,0.1109202818627451,0.1123512405288401,932338.0,0.11099995592772097,0.113999746220241,0.11043319377111849,0.11337411238168699,49765304.0
solar,2017,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10413333333333334,0.10589324934096467,0.10990513285024153,0.11162591819649939,781226.0,0.10458721129170273,0.10733132009153974,0.11041760942400967,0.11334498315586736,47520424.0
solar,2018,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.11737368421052628,0.12062116180821768,0.10927986842105265,0.11248242852882594,1852877.0,0.11861368680641224,0.121601353704018,0.11037318468283397,0.11331605672782685,55697195.0
solar,2019,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.11202237762237761,0.11401513281577015,0.11035515734265731,0.1124662298603221,3423964.0,0.11214024864024869,0.11508006146163301,0.11037280335405425,0.11328378457067781,56061105.0
solar,2020,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.11269375,0.11507428171996746,0.10989924616228068,0.11229887224401244,3960826.0,0.11312123216150369,0.11599268377766461,0.11032031268128663,0.11321905410723242,60647449.0
solar,2021,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10811593830334185,0.11059716537860403,0.10893589331619533,0.11138986118213663,6725323.0,0.10932343558282209,0.1122269104277711,0.11015537704499119,0.1130283229851791,65323035.0
solar,2022,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.1153482885085572,0.11562144417935688,0.10924653117359398,0.10961297390554342,6288752.0,0.11609604519773899,0.11891832213632399,0.10996815995251134,0.11273674475607509,75678986.0
solar,2023,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,0.10956467264872086,0.1086436907653605,0.10937373573723391,0.10831936049603001,25282155.0,0.10986715318123706,0.11176045458002494,0.10970835045581177,0.1115542313600984,97093807.0
solar,2024,Bremen,0.11006550104657202,0.1115095796370166,114357.7319999985,9555,,,0.11106240341602452,0.11127629175864825,,,,,,
solar,-1,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10847985330836478,0.11142766841737123,,,,,,
solar,1941,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.109025,0.109025,,,,,,
solar,1970,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.11148541666666667,0.11082700617283948,,,,,,
solar,1990,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10589444444444444,0.10649203852021356,,,,,,
solar,1991,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10639845679012347,0.10673167306643166,,,,,,
solar,1992,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10699166666666664,0.10697337594864288,,,,,,
solar,1993,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10886553030303031,0.10794859010062115,,,,,,
solar,1994,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10376527777777778,0.10212647944488086,,,,,,
solar,1995,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.11046458333333335,0.11055962660164464,,,,,,
solar,1996,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.1070276515151515,0.10725713056418222,,,,,,
solar,1997,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10942756605691054,0.10929148106658564,,,,,,
solar,1998,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10914769345238094,0.11012452357090324,,,,,,
solar,1999,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10897865853658538,0.10857525549911057,,,,,,
solar,2000,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10092571428571431,0.10279613264525657,0.11004202380952384,0.11198503216934658,205457.0,0.09960720198675552,0.10220903558314656,0.10857733167770478,0.11120972518698523,11602555.0
solar,2001,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10379803921568624,0.10480538160014155,0.10962720588235296,0.1105719310680335,197188.0,0.1029005559968232,0.10553356285522242,0.1086198603388939,0.11119929718039394,12143613.0
solar,2002,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10285128205128204,0.10369729106551423,0.11017820512820514,0.11102897418681985,136320.0,0.10143782742680985,0.10385403391448844,0.10866668271700113,0.11119737374600289,12089250.0
solar,2003,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.11894848484848483,0.11998651671583088,0.11048497474747476,0.11151280202699937,136840.0,0.11703598797896314,0.11954567779030184,0.10871176433759137,0.11120043387488879,14051969.0
solar,2004,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10624912280701757,0.10701314352290109,0.10941630116959064,0.11009515965193334,322751.0,0.1055736311239196,0.10803154959688055,0.10874069704611014,0.1111728591445663,13057969.0
solar,2005,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10951095890410951,0.11181733346629437,0.10798059360730593,0.11025351440965296,491097.0,0.11023976728268343,0.11269835487998507,0.1087027178872925,0.11114054025668024,14078049.0
solar,2006,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.11120329670329673,0.11291888511709562,0.10834761904761903,0.11001980192002915,772528.0,0.11156372422680476,0.11402831828382594,0.10868189701460547,0.1110823612616064,15027103.0
solar,2007,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10459999999999996,0.10553489472635491,0.10893869680851063,0.10990936683603433,556710.0,0.10435601458080151,0.10661570754069016,0.10869656237343121,0.11103721089263702,14612938.0
solar,2008,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10998348623853213,0.1132153655111013,0.1093615825688073,0.1126425527632563,1411949.0,0.10937720797720778,0.11179146871242995,0.10873786562203297,0.11117076271732225,16758771.0
solar,2009,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.11307703349282301,0.11511360693662631,0.10994248405103671,0.11195170702608402,2940882.0,0.11197357433808518,0.11443366412220594,0.10886605566870405,0.11128474365897452,20029195.0
solar,2010,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.1085950570342206,0.10998917784788438,0.10823940114068442,0.10955685051487601,4128187.0,0.10911275258194857,0.11138950474522462,0.10879205021703413,0.11097968288363905,23680690.0
solar,2011,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10721758530183732,0.10884128167601971,0.10852199256342955,0.11022255646148102,8749975.0,0.10745763036809738,0.10940233373902054,0.1087525977760739,0.11077192223903883,32052083.0
solar,2012,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10632812499999998,0.10893770576798187,0.10863806423611114,0.11126312296309311,4851802.0,0.10641923342541362,0.10851841270933434,0.10874120770027618,0.11083659241332115,36710809.0
solar,2013,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10709657794676794,0.10947076479651684,0.10789630861850445,0.11023501373615918,3108035.0,0.10785761316872526,0.11004165318583116,0.10867086630790294,0.11078989593861908,40249661.0
solar,2014,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.11031491712707185,0.11120063789545595,0.10758381675874772,0.10846667178821653,1391565.0,0.11136883233532972,0.1134958236716152,0.1086119573353288,0.11071303983942758,42930551.0
solar,2015,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10763835616438361,0.11011555127651367,0.10672414383561638,0.10916864143259244,1170275.0,0.10947335054503887,0.11163044915049379,0.10853289228341874,0.1106708394618,43416494.0
solar,2016,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10612835820895523,0.10690045310516835,0.10695711028192371,0.10770939681946207,1269577.0,0.10760461079468477,0.1097535812416745,0.10844698716210034,0.11058332162332574,44106334.0
solar,2017,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10142158590308367,0.10414421824593662,0.10655335903083704,0.1094046889686467,2201394.0,0.10311055186509963,0.10521072695851845,0.10833716253619396,0.11052428021886951,44394969.0
solar,2018,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.11501122448979599,0.1170593977130391,0.10731695011337863,0.10935959863576472,3675917.0,0.1162300927026383,0.1183841851590085,0.10826641906346458,0.11044428372556116,53655744.0
solar,2019,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10936338797814224,0.11015575161077155,0.10742147085610197,0.1082507371928307,4515432.0,0.11016964129483509,0.11222955041703929,0.10819727325750819,0.11025986089940477,55435496.0
solar,2020,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.11115449010654486,0.11334771618266705,0.10700442034500261,0.10922162829907865,8311171.0,0.11224863984674349,0.11431157693136543,0.10804057471264192,0.110125318361951,64983384.0
solar,2021,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10608486430062618,0.10637257185599651,0.1072467075504526,0.10750135817441854,7591535.0,0.10671575353600977,0.10865290798670658,0.10790713976047046,0.10982822794892544,69245380.0
solar,2022,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.11321225464191012,0.1130148534484112,0.10750330459770184,0.10735996750593518,12086597.0,0.11353283023574702,0.11520272885362783,0.10780954586087622,0.1094773734005047,85668112.0
solar,2023,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,0.10791843065693295,0.10750175846209051,0.10729906782238247,0.10686016811127837,38816514.0,0.10822212060375769,0.10923832306596697,0.1076077264108853,0.10862249319826772,120570791.0
solar,2024,Hamburg,0.10787514375416375,0.10851869344276072,147766.33699999994,17014,,,0.10890223386319714,0.1078919729023741,,,,,,
solar,-1,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11899234354332008,0.1222597127522252,,,,,,
solar,1900,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12349374999999999,0.12427202380952382,,,,,,
solar,1910,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12563333333333335,0.12563333333333335,,,,,,
solar,1912,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.1245625,0.1245625,,,,,,
solar,1913,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12183333333333335,0.12183333333333335,,,,,,
solar,1915,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11341249999999999,0.11341249999999999,,,,,,
solar,1921,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12464583333333333,0.12464583333333333,,,,,,
solar,1922,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12422083333333334,0.12422083333333334,,,,,,
solar,1923,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.1232611111111111,0.12422094893445917,,,,,,
solar,1924,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12355833333333333,0.12355833333333333,,,,,,
solar,1932,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12358333333333334,0.12358333333333334,,,,,,
solar,1935,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12102500000000001,0.12102500000000002,,,,,,
solar,1941,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.09402916666666668,0.07468690476190479,,,,,,
solar,1943,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11312916666666667,0.11312916666666668,,,,,,
solar,1945,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11804583333333334,0.11804583333333334,,,,,,
solar,1947,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12367083333333334,0.12367083333333333,,,,,,
solar,1948,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12409375,0.12242978723404256,,,,,,
solar,1950,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11921666666666665,0.12026451465201465,,,,,,
solar,1951,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.10122291666666668,0.11676325757575758,,,,,,
solar,1952,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12422083333333334,0.12422083333333334,,,,,,
solar,1953,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11208333333333335,0.11208333333333335,,,,,,
solar,1954,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12243593750000001,0.12137437440982056,,,,,,
solar,1955,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11736805555555557,0.11665440799589955,,,,,,
solar,1956,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12232291666666667,0.12233110730593608,,,,,,
solar,1958,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.10325416666666667,0.08583712121212123,,,,,,
solar,1959,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11779375000000002,0.11365867682198327,,,,,,
solar,1961,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12081944444444444,0.12071567656765674,,,,,,
solar,1962,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12042916666666666,0.12270171186766685,,,,,,
solar,1963,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12301527777777778,0.12391462765957445,,,,,,
solar,1964,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11521666666666666,0.11141059644670048,,,,,,
solar,1965,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12220833333333334,0.12219246031746031,,,,,,
solar,1966,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11899642857142857,0.12288065941536368,,,,,,
solar,1967,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.1210125,0.12021799271970879,,,,,,
solar,1968,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12211249999999998,0.12454331395348836,,,,,,
solar,1969,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11759166666666668,0.11793427475592748,,,,,,
solar,1970,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12517361111111114,0.1253404562383613,,,,,,
solar,1971,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.1213,0.1213,,,,,,
solar,1972,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12407916666666667,0.12407916666666667,,,,,,
solar,1973,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12081527777777779,0.11928831699346407,,,,,,
solar,1974,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11369861111111113,0.10631301169590644,,,,,,
solar,1975,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.1259125,0.1259125,,,,,,
solar,1976,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12033541666666665,0.11922224414839157,,,,,,
solar,1977,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12194444444444442,0.12216474562798091,,,,,,
solar,1978,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.107125,0.11852222222222222,,,,,,
solar,1979,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11915625,0.11892150537634409,,,,,,
solar,1980,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12113854166666667,0.121522251885529,,,,,,
solar,1981,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12069166666666668,0.12069166666666668,,,,,,
solar,1982,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11476562500000001,0.12157058668076112,,,,,,
solar,1983,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.120103125,0.1210429271356784,,,,,,
solar,1984,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11589027777777777,0.12163583333333332,,,,,,
solar,1985,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11780416666666667,0.11746814847417841,,,,,,
solar,1987,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11287500000000002,0.11067347693646651,,,,,,
solar,1988,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11706083333333335,0.1182775698336447,,,,,,
solar,1989,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.12330624999999998,0.12340833333333333,,,,,,
solar,1990,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11962083333333333,0.11962083333333332,,,,,,
solar,1991,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.1208639880952381,0.11945759565962308,,,,,,
solar,1992,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11867981220657274,0.1183536868567969,,,,,,
solar,1993,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11936666666666666,0.1191060143329843,,,,,,
solar,1994,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.1177982843137255,0.11999467066839713,,,,,,
solar,1995,Hessen,0.11816475358454756,0.1193479825254116,3844883.5880017756,287029,,,0.11923055555555556,0.11896498614624747,,,,,,
